院校,年份,院系,专业,初试成绩,复试成绩,复试满分,总成绩,是否录取
四川大学,2025,电子信息学院,081000 信息与通信工程,360.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,356.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,356.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,355.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,376.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,373.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,346.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,349.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,366.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,373.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,361.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,364.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,336.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,368.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,396.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,351.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,361.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,383.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,360.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,371.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,343.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,335.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,362.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,372.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,340.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,342.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,351.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,369.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,372.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,340.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,376.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,408.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,385.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,372.0,,,,是
四川大学,2025,电子信息学院,081000 信息与通信工程,391.0,,,,是
四川大学,2025,网络空间安全学院,083900 网络空间安全,343.0,,,,是
四川大学,2025,网络空间安全学院,083900 网络空间安全,396.0,,,,是
四川大学,2025,网络空间安全学院,083900 网络空间安全,378.0,,,,是
四川大学,2025,网络空间安全学院,083900 网络空间安全,410.0,,,,是
四川大学,2025,网络空间安全学院,083900 网络空间安全,334.0,,,,是
四川大学,2025,网络空间安全学院,083900 网络空间安全,372.0,,,,是
四川大学,2025,网络空间安全学院,083900 网络空间安全,382.0,,,,是
四川大学,2025,网络空间安全学院,083900 网络空间安全,400.0,,,,是
四川大学,2025,网络空间安全学院,083900 网络空间安全,388.0,,,,是
四川大学,2025,网络空间安全学院,083900 网络空间安全,356.0,,,,是
四川大学,2025,网络空间安全学院,083900 网络空间安全,381.0,,,,是
四川大学,2025,网络空间安全学院,083900 网络空间安全,354.0,,,,是
四川大学,2025,网络空间安全学院,083900 网络空间安全,379.0,,,,是
四川大学,2025,网络空间安全学院,083900 网络空间安全,373.0,,,,是
四川大学,2025,网络空间安全学院,083900 网络空间安全,360.0,,,,是
四川大学,2025,网络空间安全学院,083900 网络空间安全,386.0,,,,是
四川大学,2025,网络空间安全学院,083900 网络空间安全,325.0,,,,是
四川大学,2025,网络空间安全学院,083900 网络空间安全,389.0,,,,是
四川大学,2025,网络空间安全学院,083900 网络空间安全,357.0,,,,是
四川大学,2025,网络空间安全学院,085412 网络与信息安全,383.0,,,,是
四川大学,2025,网络空间安全学院,085412 网络与信息安全,376.0,,,,是
四川大学,2025,网络空间安全学院,085412 网络与信息安全,371.0,,,,是
四川大学,2025,网络空间安全学院,085412 网络与信息安全,355.0,,,,是
四川大学,2025,网络空间安全学院,085412 网络与信息安全,356.0,,,,是
四川大学,2025,网络空间安全学院,085412 网络与信息安全,384.0,,,,是
四川大学,2025,网络空间安全学院,085412 网络与信息安全,359.0,,,,是
四川大学,2025,网络空间安全学院,085412 网络与信息安全,336.0,,,,是
四川大学,2025,网络空间安全学院,085412 网络与信息安全,390.0,,,,是
四川大学,2025,网络空间安全学院,085412 网络与信息安全,351.0,,,,是
四川大学,2025,网络空间安全学院,085412 网络与信息安全,379.0,,,,是
四川大学,2025,网络空间安全学院,085412 网络与信息安全,403.0,,,,是
四川大学,2025,网络空间安全学院,085412 网络与信息安全,357.0,,,,是
四川大学,2025,网络空间安全学院,085412 网络与信息安全,355.0,,,,是
四川大学,2025,网络空间安全学院,085412 网络与信息安全,335.0,,,,是
四川大学,2025,自动化系,081100 控制科学与工程,374.0,,,,是
四川大学,2025,自动化系,081100 控制科学与工程,395.0,,,,是
四川大学,2025,自动化系,081100 控制科学与工程,361.0,,,,是
四川大学,2025,自动化系,081100 控制科学与工程,403.0,,,,是
四川大学,2025,自动化系,081100 控制科学与工程,371.0,,,,是
四川大学,2025,自动化系,081100 控制科学与工程,363.0,,,,是
四川大学,2025,自动化系,081100 控制科学与工程,343.0,,,,是
四川大学,2025,自动化系,081100 控制科学与工程,347.0,,,,是
四川大学,2025,自动化系,081100 控制科学与工程,380.0,,,,是
四川大学,2025,自动化系,081100 控制科学与工程,370.0,,,,是
四川大学,2025,自动化系,081100 控制科学与工程,373.0,,,,是
四川大学,2025,自动化系,081100 控制科学与工程,351.0,,,,是
四川大学,2025,自动化系,081100 控制科学与工程,381.0,,,,是
四川大学,2025,自动化系,081100 控制科学与工程,371.0,,,,是
四川大学,2025,自动化系,081100 控制科学与工程,398.0,,,,是
四川大学,2025,自动化系,081100 控制科学与工程,366.0,,,,是
四川大学,2025,自动化系,081100 控制科学与工程,390.0,,,,是
四川大学,2025,自动化系,081100 控制科学与工程,343.0,,,,是
四川大学,2025,自动化系,081100 控制科学与工程,361.0,,,,是
四川大学,2025,自动化系,081100 控制科学与工程,376.0,,,,是
四川大学,2025,自动化系,081100 控制科学与工程,365.0,,,,是
四川大学,2025,自动化系,081100 控制科学与工程,351.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,358.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,379.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,382.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,399.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,363.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,340.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,399.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,347.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,360.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,385.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,384.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,362.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,359.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,395.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,356.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,361.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,391.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,418.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,392.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,361.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,372.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,343.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,391.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,380.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,365.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,397.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,343.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,347.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,380.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,384.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,360.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,351.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,349.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,363.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,388.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,356.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,371.0,,,,是
四川大学,2025,计算机学院,081200 计算机科学与技术,385.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,346.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,348.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,346.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,358.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,366.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,383.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,380.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,337.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,354.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,395.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,362.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,350.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,367.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,344.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,385.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,357.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,355.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,347.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,388.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,368.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,344.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,370.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,370.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,374.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,372.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,336.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,336.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,378.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,342.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,354.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,377.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,369.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,393.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,345.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,376.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,372.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,371.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,344.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,387.0,,,,是
四川大学,2025,计算机学院,085400 电子信息,351.0,,,,是
四川大学,2025,计算机学院,085404 计算机技术,367.0,,,,是
四川大学,2025,计算机学院,085404 计算机技术,366.0,,,,是
四川大学,2025,计算机学院,085404 计算机技术,354.0,,,,是
四川大学,2025,计算机学院,085404 计算机技术,368.0,,,,是
四川大学,2025,计算机学院,085404 计算机技术,354.0,,,,是
四川大学,2025,计算机学院,085404 计算机技术,388.0,,,,是
四川大学,2025,计算机学院,085404 计算机技术,391.0,,,,是
四川大学,2025,计算机学院,085404 计算机技术,377.0,,,,是
四川大学,2025,计算机学院,085404 计算机技术,351.0,,,,是
四川大学,2025,计算机学院,085404 计算机技术,350.0,,,,是
四川大学,2025,计算机学院,085404 计算机技术,370.0,,,,是
四川大学,2025,计算机学院,085404 计算机技术,397.0,,,,是
四川大学,2025,计算机学院,085404 计算机技术,332.0,,,,是
四川大学,2025,计算机学院,085404 计算机技术,371.0,,,,是
四川大学,2025,计算机学院,085404 计算机技术,366.0,,,,是
四川大学,2025,计算机学院,085404 计算机技术,404.0,,,,是
四川大学,2025,计算机学院,085404 计算机技术,386.0,,,,是
四川大学,2025,计算机学院,085404 计算机技术,353.0,,,,是
四川大学,2025,计算机学院,085404 计算机技术,340.0,,,,是
四川大学,2025,计算机学院,085404 计算机技术,357.0,,,,是
四川大学,2025,计算机学院,085404 计算机技术,362.0,,,,是
四川大学,2025,计算机学院,085404 计算机技术,337.0,,,,是
四川大学,2025,软件学院,083500 软件工程,372.0,,,,是
四川大学,2025,软件学院,083500 软件工程,359.0,,,,是
四川大学,2025,软件学院,083500 软件工程,364.0,,,,是
四川大学,2025,软件学院,083500 软件工程,377.0,,,,是
四川大学,2025,软件学院,083500 软件工程,339.0,,,,是
四川大学,2025,软件学院,083500 软件工程,388.0,,,,是
四川大学,2025,软件学院,083500 软件工程,409.0,,,,是
四川大学,2025,软件学院,083500 软件工程,369.0,,,,是
四川大学,2025,软件学院,083500 软件工程,378.0,,,,是
四川大学,2025,软件学院,083500 软件工程,330.0,,,,是
四川大学,2025,软件学院,083500 软件工程,366.0,,,,是
四川大学,2025,软件学院,083500 软件工程,372.0,,,,是
四川大学,2025,软件学院,083500 软件工程,373.0,,,,是
四川大学,2025,软件学院,083500 软件工程,374.0,,,,是
四川大学,2025,软件学院,083500 软件工程,376.0,,,,是
四川大学,2025,软件学院,083500 软件工程,378.0,,,,是
四川大学,2025,软件学院,083500 软件工程,348.0,,,,是
四川大学,2025,软件学院,083500 软件工程,347.0,,,,是
四川大学,2025,软件学院,083500 软件工程,337.0,,,,是
四川大学,2025,软件学院,083500 软件工程,405.0,,,,是
四川大学,2025,软件学院,083500 软件工程,372.0,,,,是
四川大学,2025,软件学院,083500 软件工程,352.0,,,,是
四川大学,2025,软件学院,083500 软件工程,376.0,,,,是
四川大学,2025,软件学院,083500 软件工程,342.0,,,,是
四川大学,2025,软件学院,083500 软件工程,337.0,,,,是
四川大学,2025,软件学院,083500 软件工程,352.0,,,,是
四川大学,2025,软件学院,083500 软件工程,332.0,,,,是
四川大学,2025,软件学院,083500 软件工程,357.0,,,,是
四川大学,2025,软件学院,083500 软件工程,371.0,,,,是
四川大学,2025,软件学院,083500 软件工程,341.0,,,,是
四川大学,2025,软件学院,083500 软件工程,345.0,,,,是
四川大学,2025,软件学院,083500 软件工程,337.0,,,,是
四川大学,2025,软件学院,085405 软件工程,362.0,,,,是
四川大学,2025,软件学院,085405 软件工程,343.0,,,,是
四川大学,2025,软件学院,085405 软件工程,369.0,,,,是
四川大学,2025,软件学院,085405 软件工程,382.0,,,,是
四川大学,2025,软件学院,085405 软件工程,356.0,,,,是
四川大学,2025,软件学院,085405 软件工程,368.0,,,,是
四川大学,2025,软件学院,085405 软件工程,381.0,,,,是
四川大学,2025,软件学院,085405 软件工程,341.0,,,,是
四川大学,2025,软件学院,085405 软件工程,376.0,,,,是
四川大学,2025,软件学院,085405 软件工程,347.0,,,,是
四川大学,2025,软件学院,085405 软件工程,384.0,,,,是
四川大学,2025,软件学院,085405 软件工程,386.0,,,,是
四川大学,2025,软件学院,085405 软件工程,408.0,,,,是
四川大学,2025,软件学院,085405 软件工程,411.0,,,,是
四川大学,2025,软件学院,085405 软件工程,399.0,,,,是
四川大学,2025,软件学院,085405 软件工程,347.0,,,,是
四川大学,2025,软件学院,085405 软件工程,360.0,,,,是
四川大学,2025,软件学院,085405 软件工程,344.0,,,,是
四川大学,2025,软件学院,085405 软件工程,396.0,,,,是
四川大学,2025,软件学院,085405 软件工程,402.0,,,,是
四川大学,2025,软件学院,085405 软件工程,384.0,,,,是
四川大学,2025,软件学院,085405 软件工程,343.0,,,,是
四川大学,2025,软件学院,085405 软件工程,358.0,,,,是
四川大学,2025,软件学院,085405 软件工程,355.0,,,,是
四川大学,2025,软件学院,085405 软件工程,368.0,,,,是
四川大学,2025,软件学院,085405 软件工程,374.0,,,,是
四川大学,2025,软件学院,085405 软件工程,372.0,,,,是
四川大学,2025,软件学院,085405 软件工程,341.0,,,,是
四川大学,2025,软件学院,085405 软件工程,350.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,361.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,363.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,372.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,360.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,381.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,383.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,377.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,384.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,374.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,384.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,376.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,346.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,360.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,386.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,361.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,382.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,383.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,353.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,380.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,397.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,378.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,363.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,361.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,354.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,373.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,355.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,348.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,374.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,366.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,349.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,393.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,372.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,368.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,360.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,346.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,361.0,,,,是
复旦大学,2025,信息科学与工程学院,081000 信息与通信工程,376.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,354.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,380.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,363.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,373.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,372.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,359.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,391.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,362.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,394.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,348.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,355.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,352.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,369.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,378.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,377.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,378.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,345.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,350.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,397.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,375.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,383.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,363.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,356.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,367.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,376.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,368.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,345.0,,,,是
复旦大学,2025,信息科学与工程学院,081100 控制科学与工程,382.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,397.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,384.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,401.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,372.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,371.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,409.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,371.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,375.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,409.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,365.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,378.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,390.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,398.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,375.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,379.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,380.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,370.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,377.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,394.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,374.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,375.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,367.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,424.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,378.0,,,,是
复旦大学,2025,计算机科学技术学院,081200 计算机科学与技术,369.0,,,,是
复旦大学,2025,计算机科学技术学院,083500 软件工程,378.0,,,,是
复旦大学,2025,计算机科学技术学院,083500 软件工程,364.0,,,,是
复旦大学,2025,计算机科学技术学院,083500 软件工程,366.0,,,,是
复旦大学,2025,计算机科学技术学院,083500 软件工程,368.0,,,,是
复旦大学,2025,计算机科学技术学院,083500 软件工程,370.0,,,,是
复旦大学,2025,计算机科学技术学院,083500 软件工程,395.0,,,,是
复旦大学,2025,计算机科学技术学院,083500 软件工程,387.0,,,,是
复旦大学,2025,计算机科学技术学院,083500 软件工程,367.0,,,,是
复旦大学,2025,计算机科学技术学院,083500 软件工程,373.0,,,,是
复旦大学,2025,计算机科学技术学院,083500 软件工程,368.0,,,,是
复旦大学,2025,计算机科学技术学院,083500 软件工程,370.0,,,,是
复旦大学,2025,计算机科学技术学院,083500 软件工程,378.0,,,,是
复旦大学,2025,计算机科学技术学院,083500 软件工程,398.0,,,,是
复旦大学,2025,计算机科学技术学院,083500 软件工程,398.0,,,,是
复旦大学,2025,计算机科学技术学院,083500 软件工程,376.0,,,,是
复旦大学,2025,计算机科学技术学院,083500 软件工程,364.0,,,,是
复旦大学,2025,计算机科学技术学院,083900 网络空间安全,389.0,,,,是
复旦大学,2025,计算机科学技术学院,083900 网络空间安全,350.0,,,,是
复旦大学,2025,计算机科学技术学院,083900 网络空间安全,359.0,,,,是
复旦大学,2025,计算机科学技术学院,083900 网络空间安全,350.0,,,,是
复旦大学,2025,计算机科学技术学院,083900 网络空间安全,371.0,,,,是
复旦大学,2025,计算机科学技术学院,083900 网络空间安全,357.0,,,,是
复旦大学,2025,计算机科学技术学院,083900 网络空间安全,351.0,,,,是
复旦大学,2025,计算机科学技术学院,083900 网络空间安全,388.0,,,,是
复旦大学,2025,计算机科学技术学院,083900 网络空间安全,374.0,,,,是
复旦大学,2025,计算机科学技术学院,083900 网络空间安全,348.0,,,,是
复旦大学,2025,计算机科学技术学院,083900 网络空间安全,403.0,,,,是
复旦大学,2025,计算机科学技术学院,083900 网络空间安全,380.0,,,,是
复旦大学,2025,计算机科学技术学院,083900 网络空间安全,373.0,,,,是
复旦大学,2025,计算机科学技术学院,083900 网络空间安全,389.0,,,,是
复旦大学,2025,计算机科学技术学院,083900 网络空间安全,372.0,,,,是
复旦大学,2025,计算机科学技术学院,083900 网络空间安全,384.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,359.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,369.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,362.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,359.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,372.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,378.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,404.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,384.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,392.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,391.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,350.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,384.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,385.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,376.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,356.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,357.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,361.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,392.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,392.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,374.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,371.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,391.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,358.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,377.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,382.0,,,,是
复旦大学,2025,计算机科学技术学院,085400 电子信息,384.0,,,,是
